tid,age_group,competition_level,n_games_scored,last_game_scored_ts
1c42422a01a243596e5cf57e8dfd038e,Under 13,club_travel,26,2017-07-29 15:28:10
a148a3f4684b8f50a576e5d7a790f0e9,Between 13 - 18,club_travel,67,2017-07-30 20:36:20
c99e2d686ff2eb462bba107d1c421450,Under 13,club_travel,13,2017-07-30 20:38:25
acfa0fe2f8d4c8885e1d593de2b23af0,Between 13 - 18,club_travel,47,2017-08-04 14:59:31.363607
fc72059eb63ac717c6b095bf9d65724c,Between 13 - 18,club_travel,34,2017-08-19 22:21:28.467353
4909c392f29bdcf78450c8b240bdd5fc,Under 13,club_travel,5,2017-10-08 16:04:13
6bfe79f4a2bf3b0231819e581eaf4dd4,Under 13,school,18,2017-10-14 20:32:20.815601
d5789ab20f44e65551f0e6700c563322,Under 13,club_travel,14,2017-10-21 22:15:59
dee09c883745eb566f5b0488dfc3985d,Under 13,club_travel,29,2017-10-22 14:55:30
db1843ae83348022c387468d062f4ad3,Under 13,club_travel,16,2017-10-22 17:29:43
eeb3fc0c652b805438fa61c5fdb9f944,Between 13 - 18,club_travel,13,2017-10-29 00:06:19
cc957cadbe5ca2deacc66a43ab4d6230,Under 13,club_travel,25,2017-11-05 02:50:47
9d43540289dc26bccf4dd49555a3ec4c,Under 13,club_travel,17,2017-11-12 19:27:47.469227
8c30b7671806bc9c34bffeb949518592,Under 13,club_travel,1,2018-02-17 00:27:53.653677
36678e0a49b90b62fd770ecc9a2e89f2,Under 13,club_travel,4,2018-03-18 00:26:43
ad06515914ebfb23ee0d7baa323d3b08,Between 13 - 18,school,24,2018-04-23 21:07:17
f32de37754401820273e211ef6dd617a,Between 13 - 18,school,26,2018-04-23 22:30:09
29fc73a489a98fef8b1d0a01f146580d,Between 13 - 18,school,24,2018-04-27 21:28:57
636ec1b01b507a20cb512781d2bbbf13,Between 13 - 18,school,34,2018-04-27 23:04:19.284396
bf2a54ab80d56b40e251601381f57c9f,Between 13 - 18,school,17,2018-05-03 21:49:50.796149
63621d941b57d487d13d82724c80458a,Between 13 - 18,school,12,2018-05-04 19:13:33.417309
e6847531fb346c084d334c5fafd4b7ce,Between 13 - 18,school,29,2018-05-09 20:18:48
2e3b18179f71d8cc4da93cde38c0950c,Under 13,recreational,4,2018-05-12 18:17:56
3f2f10a9247cc378ec8c03bcc84d00f1,Over 18,school,60,2018-05-13 21:18:44
f8b0ddb7fda2e05adeae4a83a35c3ddc,Under 13,recreational,12,2018-05-19 17:18:28
55d2ac56168ecdfaa7f69e50faaab6f2,Between 13 - 18,school,19,2018-05-22 20:54:36
794a18fbb8e5be4de1f33f3ad42451c6,Between 13 - 18,school,21,2018-05-23 18:00:21
d8cbe1d2fd029e2a9567c351f19d12c3,Between 13 - 18,school,21,2018-05-23 19:35:40
1f913bbbf1b4c0dbaa3a64ed1fb773f0,Under 13,recreational,19,2018-05-25 00:25:51
68679fe31662f894bb4acfa49e916aef,Between 13 - 18,school,33,2018-05-26 15:22:26
d9714dfa765f8f1424bf17783176526a,Between 13 - 18,school,39,2018-05-30 20:13:40
54fb21a41a0f9adc8c20c8af95489f83,Between 13 - 18,school,22,2018-05-30 22:15:19
21574c9ab5d9e567af5e271613d04447,Between 13 - 18,school,27,2018-05-30 22:24:59
1788835d94dbd101afc8e52bd3e59a0f,Between 13 - 18,school,13,2018-06-03 15:43:26.537171
e4f45a1e19c77ba750be84c9991faa4e,Under 13,recreational,20,2018-06-03 21:59:11
ea26331fc91ee79999eec4e9dd744fa2,Between 13 - 18,school,23,2018-06-04 18:19:27
c07d42b5e83089581cfffb6ddfed9a99,Between 13 - 18,club_travel,13,2018-06-09 15:35:01
89a499e1b65af309714cbef799afb9be,Under 13,recreational,17,2018-06-11 23:05:28
9497efe0769ae995d47578b0ad583362,Under 13,club_travel,8,2018-06-17 19:04:21
cef766107ffd2ff387a04bece7859498,Under 13,club_travel,46,2018-06-23 12:50:05
d5db1a5c4502caffbfc5089d779e24bb,Under 13,recreational,3,2018-06-23 16:17:21.936403
6bc5bd649dee32a55b7f01f26aa35cc0,Under 13,club_travel,10,2018-06-23 19:57:51
1af5391879ea7161dcc4221daf4d26fa,Under 13,club_travel,3,2018-06-23 22:05:36
f8fbddba5770b8a8f38b2762e46ab22f,Between 13 - 18,club_travel,36,2018-06-24 16:23:05
29d852ee65b166fdfdb5c7ced3400f71,Between 13 - 18,school,14,2018-06-28 19:27:03
f88afb60b3053ad64572b8a344dc7474,Under 13,club_travel,27,2018-07-01 18:55:05
e7706f1801e9a8b2a6348766778b04ef,Under 13,club_travel,15,2018-07-05 22:26:52.827082
5c69a57bb30e98021a68c8da985fbae0,Under 13,recreational,9,2018-07-06 03:04:09
30bfb027fb8a306f41fc0e0a2d4c0e46,Under 13,club_travel,37,2018-07-07 17:03:15
5dea7bbfccb04e4255aba616c0c2207c,Under 13,recreational,22,2018-07-08 14:04:58.981723
48c019e9961dc7ab2cbfd1d74c82b2e4,Under 13,recreational,17,2018-07-10 03:24:36
769a472e11251ef41f2584e0d15a7e4c,Between 13 - 18,club_travel,26,2018-07-13 00:50:31.712994
d327e52659e4901f2e485eeff048a69b,Between 13 - 18,club_travel,41,2018-07-15 13:48:59
cf0f654c0bfa0ff9e2b99508ac75b86a,Between 13 - 18,club_travel,27,2018-07-15 16:09:05
c746ec81f7e5281489cb2bb3fbf4e2db,Under 13,club_travel,41,2018-07-15 18:59:11
e8e770ebadb6e8d157682391d2924f53,Under 13,club_travel,55,2018-07-21 16:04:12
0e357cb49d27f2fade1acb6562d2dcf1,Under 13,club_travel,116,2018-07-21 20:29:05
909242b89ad5b45d4453a22cb1bb2187,Between 13 - 18,club_travel,101,2018-07-22 00:21:33
f11f1ef0786b3122a54623186b8874e6,Under 13,club_travel,12,2018-07-22 13:49:15
04f11b693f966de9a90b3783fb0ec01c,Under 13,recreational,4,2018-07-25 23:34:34.683503
79d5d3e5a66bac8e8f93c3fbc0172765,Between 13 - 18,club_travel,40,2018-07-27 00:09:44
15e2ff34261783b69146456f28a43276,Under 13,club_travel,50,2018-07-28 21:12:41.251637
f455eb67401144d23e608245f047335f,Under 13,club_travel,73,2018-07-28 22:38:17
efdd50107435852b700b958c7e7fde1f,Between 13 - 18,club_travel,44,2018-07-29 11:23:40
f8955621f20187d38793ce572032d126,Between 13 - 18,club_travel,43,2018-07-29 14:16:43
2760627cb27380a39c1787ea532ca042,Between 13 - 18,club_travel,45,2018-08-03 00:09:07
da831ac823036d4befd0c2e94ab834fa,Under 13,club_travel,1,2018-08-04 17:38:02
48243974a7f0c9356f49380fe1814751,Under 13,club_travel,26,2018-08-04 19:18:11
14593f8d3889746174ae9d0cdb6f9e27,Under 13,club_travel,12,2018-08-04 20:46:31.674663
92c1b4c897d50f37204debac40fa3f96,Under 13,club_travel,2,2018-08-10 23:39:40
9b8f97a2dea025cb43f68df7665d6f70,Between 13 - 18,school,14,2018-09-01 17:05:54
6074d772be39ea4489d63fc17890362a,Between 13 - 18,school,15,2018-09-15 16:49:49
3d335b9a8ade8ac6bfd59fae23f034b8,Under 13,club_travel,64,2018-09-29 21:27:44
06c3503c3e3225fe442eb26c8e140b32,Between 13 - 18,school,27,2018-10-01 21:10:00
204bdfa9f889556960c8f932ee4791c5,Under 13,recreational,10,2018-10-07 18:28:58
43b980055503abe479b5280a053e5d76,Under 13,club_travel,9,2018-10-14 16:39:25
94144e4af17840597d27615b58e5a66a,Between 13 - 18,club_travel,12,2018-10-27 21:11:45.633913
b0371fd28cf7d0df1565299f9a38863c,Under 13,club_travel,27,2018-10-27 23:23:05
2f2337491c48d0bce4f5029d9ac6a235,Under 13,club_travel,11,2018-10-28 16:32:08
4a93245b3632541578212031063b46e1,Under 13,recreational,18,2018-10-28 19:29:03
57b99efdbc9b9f23a5b3e9db41b420a8,Under 13,recreational,23,2018-11-03 01:01:46
8540c27c1516a4fd54af389570c0fc6d,Between 13 - 18,club_travel,10,2018-11-03 23:33:53
182a6a7b56ca47efbac2920faa8f2c5d,Under 13,recreational,7,2018-11-04 21:55:40.200309
d2bd66100261c1b2c10ed09e1c1d1f68,Under 13,club_travel,17,2018-11-05 00:08:13
93b318106623d1d56ff6ebf65a678ab8,Under 13,club_travel,19,2018-11-10 23:20:51.347568
d27645990ce9918ef00396b549b9b48a,Under 13,club_travel,24,2018-11-25 18:21:27
67e4ba77140b71fdb7ba3393ff6c03d5,Between 13 - 18,club_travel,10,2018-12-08 21:19:05
1b347d5802b572a60fe2b3b9af497c72,Between 13 - 18,club_travel,19,2018-12-16 16:58:35
829f9d74d3fcbd882c47f92fd45d4abc,Under 13,club_travel,20,2019-01-19 23:20:15
5d8cc9d9f8f97766422c4fa686460875,Under 13,club_travel,50,2019-02-16 14:59:34
15d03fadaf31c7fcaf0a425fb97c5f23,Under 13,club_travel,18,2019-02-18 18:09:16.16545
4a20b16a62a37dd422055dcd540854fd,Under 13,club_travel,16,2019-02-23 00:45:44.249
926e60b57fcb84c7066be286f15ed8f9,Under 13,club_travel,16,2019-03-17 01:03:50
37f1c2ad294409644cda01e31d0a9084,Under 13,club_travel,47,2019-03-20 02:16:23
161f4b45ec3840b44e02c31bf4f46764,Under 13,recreational,18,2019-03-24 18:13:07
f98e1fff552a2dfaaaf32cb27c9eae01,Under 13,club_travel,2,2019-03-30 19:08:34
9acf26cb62f19e23da778be05c02d2a8,Between 13 - 18,school,28,2019-04-18 21:00:18
7a7900bfb92c24fb1eec08d4d292a18d,Between 13 - 18,school,11,2019-04-18 22:16:05
9d55376b1b457e25acef3ae8b06c2615,Under 13,club_travel,13,2019-04-23 23:34:52
875d1b60a95104ae8b67204d0699881f,Over 18,school,50,2019-04-27 17:29:27
96db676a804f750cd93ce3b931af2210,Between 13 - 18,school,16,2019-04-27 20:55:56
41fefd2a4e996be8e62b4286d511deb3,Under 13,recreational,18,2019-04-30 22:26:29
d319b5ae9aea60d40858ea42ad15534a,Between 13 - 18,school,23,2019-05-01 20:53:39
0cc3296a8898877e9ba5bc97d644d1e3,Between 13 - 18,school,39,2019-05-04 12:40:25
ddb565e4f8e313a4b87b826326ba2bbe,Between 13 - 18,school,40,2019-05-05 20:39:47
7e6e839542c0287c7b4627fe30f8af06,Between 13 - 18,school,18,2019-05-07 20:51:30
5c96bf35941bbd081abb27d61e1ab74c,Between 13 - 18,club_travel,40,2019-05-08 01:11:34
258c879e476b54a50a3441a88d1cc641,Between 13 - 18,school,25,2019-05-09 17:23:28
d6d72970a2c5d05cd468c17c9d38e0f1,Under 13,recreational,16,2019-05-11 23:35:19.657413
7dd2134fc98e505fe6bf0966e974bf8b,Between 13 - 18,school,39,2019-05-13 18:53:39
3e835f866bee61e07d211c2a616684e4,Under 13,recreational,12,2019-05-18 16:57:50
98d46e8de4ab4276f94e9062738ab538,Under 13,club_travel,7,2019-05-19 18:54:30
5ae52954950e3e775323b4d71c2446f1,Between 13 - 18,school,38,2019-05-20 23:51:46.157395
5be6252345f572c5dfc081abb037cad2,Between 13 - 18,school,28,2019-05-23 22:02:13
10719c6c2f7d1cf07709b3f013d161ee,Under 13,recreational,14,2019-05-24 00:33:48.725617
1767d59b4fbb98d272dc5292e1e52b6c,Between 13 - 18,club_travel,18,2019-05-25 13:58:45
c5ecc2ba745404c3104ae0f95819cfea,Between 13 - 18,school,37,2019-05-25 14:29:01
8c75083c369dea738ef585a11e1a9d2a,Under 13,club_travel,25,2019-05-26 17:15:18
303d8489e865ffba9ce11146fd4d395f,Under 13,club_travel,36,2019-05-27 00:08:26
305e161148ee061896d34b18d99a02f9,Between 13 - 18,school,22,2019-05-27 15:04:32
b89feea4e85a72784d6b6d81601688c6,Under 13,club_travel,16,2019-05-28 02:19:42
c631387821880366139529b82597785a,Under 13,recreational,8,2019-06-02 00:07:10.936194
d942191ff496ab7a7eecb96463ac3d2e,Under 13,club_travel,25,2019-06-02 14:16:42.01602
bcf9e9e67eb3c8419b3edc91855b179c,Under 13,club_travel,29,2019-06-02 22:20:51
5d840635467a262e2aa85e02ecd29a3d,Under 13,recreational,13,2019-06-06 22:32:23
4f98065a8fca54b856385c61acb47e9d,Under 13,club_travel,15,2019-06-09 14:34:40
2947632fad6110c33b9cc6e54e7b4cf1,Between 13 - 18,recreational,11,2019-06-11 22:00:02.923817
ab494aca1031b8aabddcddff3bba11e9,Under 13,club_travel,37,2019-06-23 17:03:01.275303
489ae46ce217a2f7aade25b670836e2d,Under 13,club_travel,45,2019-06-23 20:48:58
091328210dc4a7b06be9ea88176b0e42,Under 13,recreational,19,2019-06-25 00:46:44
528b97a43c75db70209fb4670ee10bb9,Under 13,club_travel,39,2019-06-29 14:44:14
271994b5a023627179bd394d01ab7d11,Between 13 - 18,club_travel,57,2019-06-29 15:30:00
55a35be7655b28b4449f19d5627be1aa,Under 13,club_travel,40,2019-06-29 16:37:27
16b8c105625e05c4163567742f7c1a50,Under 13,club_travel,33,2019-06-29 16:45:07
e939c78b14bc073ed195e41d4671707a,Under 13,club_travel,7,2019-06-30 13:05:28
da357580ed30add6a9b9fc27d910ba1c,Under 13,club_travel,44,2019-06-30 19:58:14
23de129317c648414273045a986a2c57,Under 13,club_travel,19,2019-07-04 14:59:43
353b21271c444e91690b67368756fe0f,Under 13,club_travel,39,2019-07-05 17:01:06
efe447d6118d10e64cb5f29d6411bf1c,Under 13,recreational,6,2019-07-06 13:15:38
43f5ca6285b18b5687b0014cbf31abb1,Between 13 - 18,club_travel,7,2019-07-06 13:58:05
10367b0109cd376eec56bba431887485,Under 13,club_travel,35,2019-07-07 19:44:01
adea7745cc19add46f5eaacfd652bea5,Under 13,recreational,13,2019-07-12 01:00:48.730074
4eb2c2dc11331b27d3aa17ca109c968a,Under 13,club_travel,20,2019-07-12 18:47:49
3071cf5901749d784577b13eb7fedfa6,Under 13,club_travel,33,2019-07-13 13:53:04
498b63912a6a8f0cd6543a286e63672c,Between 13 - 18,club_travel,36,2019-07-13 21:12:31
affd5dff6ec6771497a65ad1df235f9a,Under 13,recreational,20,2019-07-14 12:45:56.534791
b2fb0d329a7ccccd614db4b621cd0c0d,Under 13,club_travel,14,2019-07-14 14:59:33
f19c7dab67c7ec5a0a05c91742ec2187,Under 13,club_travel,4,2019-07-14 16:33:20
f6be269924a19952cc4f2e120217cf20,Between 13 - 18,club_travel,58,2019-07-14 16:43:23
61e08d2cfa1d9cda97cd77dd92d852fd,Under 13,club_travel,63,2019-07-16 16:32:30
29ac90d3470106b9fbcd8e7ffa79996c,Under 13,recreational,5,2019-07-16 20:49:22
e245f7c8fefad9773873d623ddfcc2e9,Between 13 - 18,club_travel,27,2019-07-16 22:19:05
e87b6ed44ea97bff24999adadd5cf5d8,Between 13 - 18,recreational,23,2019-07-17 22:19:19
68b04d93e34ac7dfcaff80b32a7697f7,Between 13 - 18,school,11,2019-07-17 23:45:27
71a009ee5cbe336673263d6856abd0ba,Between 13 - 18,club_travel,54,2019-07-19 01:33:13
bd167c29d729a824931de126305ff806,Under 13,recreational,5,2019-07-20 02:07:10
88e3b786ea0208c703b5feae3e947c62,Under 13,club_travel,51,2019-07-20 15:51:51
474a1450e29771e0aac8da415381e08b,Between 13 - 18,club_travel,13,2019-07-20 18:19:24
52e26ea3df6bd80b762fc4a97c8fb287,Under 13,club_travel,47,2019-07-20 21:06:50
fa1fda2fe9f7df10f6597a500261acc6,Under 13,club_travel,28,2019-07-21 14:28:23
026073cb77cea2a923c6c39b1d83b4ac,Under 13,club_travel,89,2019-07-21 14:50:02
3489d5b4117ecb3615472de34194061b,Under 13,recreational,13,2019-07-21 14:50:40
e0fb6cf11a2e7f92126ff6d1630ef132,Under 13,club_travel,18,2019-07-21 17:41:40
b7fce223e19c976acba70e02a69bd7ad,Between 13 - 18,club_travel,43,2019-07-21 18:16:35
cc76d1de64f4afd041eed5ad98a8c308,Under 13,recreational,3,2019-07-21 20:44:36
385b72045a992e32c21ebad09274182c,Between 13 - 18,club_travel,47,2019-07-24 19:51:43
4c43dbdec8c50d8e68b5c47b4a755552,Under 13,club_travel,58,2019-07-24 22:17:40
221b5424394d9e801b29608612572c49,Between 13 - 18,club_travel,42,2019-07-26 23:25:28
824e586fa133ac38c51cfcbcfc1747ba,Between 13 - 18,club_travel,25,2019-07-27 15:04:25
6f194e0188757f2fa68fa01637fb7abe,Between 13 - 18,club_travel,33,2019-07-27 17:39:24
1df9bec65c090144d2223bddbe6e6222,Between 13 - 18,school,25,2019-07-27 19:50:39
a77362d1d03ae87dbf5c7e70d023e939,Between 13 - 18,club_travel,15,2019-07-28 12:55:47
1ce74d9ee5c6afa66055b8a9e99613ae,Between 13 - 18,recreational,17,2019-07-28 17:56:15
0d80303024cf94270c8dedfa1edccd77,Under 13,club_travel,33,2019-07-28 19:03:17
18e8bfc83971355a42ac47b4341ce78f,Under 13,club_travel,64,2019-07-28 21:56:30
4f3db4a13f36aa0d0390b81518cca593,Between 13 - 18,club_travel,54,2019-08-01 14:27:01
2af346980fbbfb165b8c9a324f80651d,Between 13 - 18,club_travel,32,2019-08-11 13:54:02
5d8a75b186aacca074671dde18e28d5d,Between 13 - 18,club_travel,48,2019-08-11 16:21:26
9325881f70a8ed27a96caecc77f826f7,Between 13 - 18,club_travel,6,2019-09-22 19:22:13.217511
4cd41a63a7e716aa4d7de84292b5cb49,Between 13 - 18,club_travel,8,2019-09-29 19:17:22
b6379c56b353a0ae68cc1212a4e86c24,Under 13,club_travel,6,2019-10-06 14:09:26
064227171a7347ff24585b100d86c190,Between 13 - 18,club_travel,7,2019-10-06 18:56:39
77728a6b57d3075d52ccc68a5128c8ea,Under 13,recreational,6,2019-10-07 22:34:28
ae4c9f15ba94ca05f4db10311c44fb5a,Under 13,club_travel,6,2019-10-11 21:25:27.274033
3d1c773525e7732c9f000462c0444d04,Under 13,club_travel,49,2019-10-13 12:50:42
13ed0a7f6560f8117cfbba1fdcd97ad6,Under 13,club_travel,9,2019-10-13 18:05:49.306376
1c4cec6f58abefe98a8a9fcd0cdd6584,Under 13,club_travel,26,2019-10-13 21:55:40
99524b94c5f2051894f25d984982756d,Under 13,club_travel,17,2019-10-23 22:56:17
bd5e0d1446b72af2d92c91a2736efe2f,Between 13 - 18,school,32,2019-10-26 18:19:39
e2bb2f284ff7d09f666e87fef611eabe,Under 13,club_travel,8,2019-10-26 22:03:22.749716
40f501985b31199da0a621c15cb339b1,Under 13,club_travel,26,2019-10-27 19:43:35
1ac7fd047b319521b6eebb5b8cd3741e,Between 13 - 18,club_travel,19,2019-11-10 15:56:45
2277ab5521067d0aaec228b365833af0,Between 13 - 18,club_travel,15,2019-11-17 18:16:54
af4e91aa5ccda0d0ea9ade71c0d2ae5f,Under 13,recreational,11,2019-11-23 21:04:45
e4a0341a65bb07a7537aaeaa4c205f8e,Under 13,recreational,15,2019-11-24 14:54:25
8f063b26ede0b4fb3b82d0372802abe8,Under 13,club_travel,28,2019-12-08 12:55:23
c32396437bbe38b0ce64dbb32c9101fa,Between 13 - 18,club_travel,11,2020-01-11 18:59:43.697529
b3532d6fc9999684079f6c72e1448ab8,Under 13,club_travel,32,2020-02-17 20:14:04.491687
ea01dc8915e763c4006059b5c11aa6ff,Under 13,club_travel,17,2020-02-22 22:52:57
35988ee105d88097d567dda49d90a4b9,Between 13 - 18,club_travel,32,2020-02-23 16:23:41
ec19db305054efb22d2ab1ed2011244b,Under 13,recreational,2,2020-02-29 17:23:11.080063
b75e77845d1a88abdc0046e11f80cd0c,Between 13 - 18,recreational,8,2020-03-01 18:42:14
54afabe778502e560b07d47fe1209d51,Under 13,club_travel,12,2020-03-02 01:57:55
65c9bd91aac28b735f49881943945653,Between 13 - 18,school,2,2020-03-02 21:44:21
8e4cb1373b5a2c7e053d4affbbfb6a61,Over 18,school,14,2020-03-08 19:49:50
2b8860e1615b6bd42770bca90094b7ad,Between 13 - 18,school,9,2020-03-09 21:59:41
cac8ba566443b6aa3357620c335d260e,Between 13 - 18,school,12,2020-03-10 20:35:21
c241b120d51c0cb6b0004cc872af3fb4,Between 13 - 18,school,13,2020-03-10 20:45:54
e774aabf091fee6cb3f670a40aae3234,Between 13 - 18,school,14,2020-03-10 20:55:40
13ee7c59e1eb03f35bad322f76eef0ef,Between 13 - 18,school,13,2020-03-12 19:10:37
53495fe50d801a70c733168d2c0a5538,Between 13 - 18,school,3,2020-03-12 20:30:57
a1e2117047fe101611a69c2b5135d7bd,Between 13 - 18,school,3,2020-03-12 21:48:27
8fdd502f8aff2a104931e3fb1cb49b8c,Between 13 - 18,school,12,2020-03-13 20:40:17
603b90cebaf2fdc1d22675af0cf29f1d,Between 13 - 18,school,14,2020-03-14 22:16:06
667041c5e73ce30ab72f89c09793d8a8,Between 13 - 18,school,13,2020-03-14 22:31:00
b8dbb92d3bb505dec0fc7bbe08bff5f1,Between 13 - 18,school,20,2020-03-15 20:32:54
bd67a48781eb911f0425938e3be1ef38,Under 13,club_travel,25,2020-05-31 14:11:25.312704
0ea9568d9ed66551d91faed9169075d0,Between 13 - 18,club_travel,3,2020-06-14 14:50:39.337143
6a1ca14d5d0052fee5c1b28d29a17c57,Under 13,club_travel,14,2020-06-28 18:59:40
bc050e96be1c6db573d78ca4ca083aa0,Under 13,recreational,8,2020-07-02 22:56:53
d1c358ced0530cb560088f8a9c9e02bf,Between 13 - 18,club_travel,12,2020-07-12 20:57:24
61b39bc4ecc74055ca0a96b431a2086b,Between 13 - 18,school,9,2020-07-16 21:50:49.077263
63ca5a6e58f0d30a84dc784be2e59a32,Between 13 - 18,club_travel,4,2020-07-17 16:40:36.590337
1d3ab9b15a5355c5a6a7e14daf65ecf4,Between 13 - 18,club_travel,25,2020-07-18 22:48:48
48c0c3ce814c5aeb637a764ed61983f5,Between 13 - 18,school,6,2020-07-19 11:53:24.068446
818f47d6b0678fdec8ad5f3cd0765666,Between 13 - 18,club_travel,16,2020-07-19 15:01:37
6229b4ff52d132095747b6768f6a8176,Between 13 - 18,club_travel,20,2020-07-19 16:10:30
3c12aac516bc109d99fdf49807209017,Under 13,club_travel,5,2020-07-19 23:03:31.321564
ffdd9ce7aa869fd58772f98572548b29,Under 13,club_travel,7,2020-07-20 14:19:28
30552607b901fc6b0c2f3ca50ae1ce1d,Under 13,club_travel,21,2020-07-21 20:33:33
198d287a490752980d022f58a1d6603d,Under 13,club_travel,22,2020-07-26 14:52:11
2b74c70f82aa0a0499d017adab99fd8b,Under 13,club_travel,24,2020-07-26 16:45:33
c5a4d5fd0ccec4a49c2c7da149aec4e7,Between 13 - 18,club_travel,31,2020-07-26 18:21:54
6a8780318c16af9013bdbbda271b7db5,Between 13 - 18,club_travel,50,2020-07-26 19:21:44
0f5bfb857ecc1286a03371c61521be04,Between 13 - 18,club_travel,38,2020-07-26 19:38:50
2b95b1bee36af524aa9b5144398a55ab,Under 13,recreational,17,2020-07-26 22:11:10
7905269f5c8c0f141ad574a4b0451c9c,Under 13,club_travel,54,2020-07-27 12:00:07
9158974634db569d8782e541220bcd23,Between 13 - 18,club_travel,32,2020-08-01 17:32:11
c58ed2f67f1032a9f36ae9e4235e31d1,Under 13,club_travel,23,2020-08-01 22:17:57
aeccb9fcecb3509702cb7c8d1efd5782,Between 13 - 18,club_travel,36,2020-08-02 14:22:29
2d02b97e1bf8b4c6f499003aa8a30bf5,Under 13,club_travel,33,2020-08-02 19:20:41
6750e0a07d1d134bca11dc946047fa9a,Under 13,recreational,37,2020-08-02 20:40:27
4bc6490422390252e53ad9878ed6fb1a,Under 13,club_travel,18,2020-08-02 22:52:44
94f22a891b4474b5a5921985a86799fb,Under 13,club_travel,24,2020-08-02 23:32:45
76ef07c8e68f14131a91d674e3c8605b,Between 13 - 18,club_travel,21,2020-08-04 22:52:04.905766
bfaea4de282e072b21bd3ccebb9ded26,Under 13,recreational,11,2020-08-08 15:11:15
1fcddfaa19248d1b7f86975ddffa255c,Under 13,club_travel,34,2020-08-09 15:41:13
23e52f3c2a781434cbee2b545aee024a,Between 13 - 18,club_travel,8,2020-08-09 20:35:26.783847
89b14aeeac7586da2664e5094ef69c11,Under 13,recreational,10,2020-08-12 21:28:47.96553
c6d4cbf04d2b0b79f5a5d5cf621e91c5,Between 13 - 18,club_travel,49,2020-08-16 18:15:31.460152
347e8221b125e6324b4bde1e48b0a76f,Under 13,club_travel,16,2020-08-16 18:44:39.447863
99c9cd8aa62e4cb8fd34f2a1437d33e9,Under 13,club_travel,33,2020-08-23 11:51:20
baef192511f088d1c879559fa4ebc310,Between 13 - 18,club_travel,36,2020-08-23 16:12:03
6fc0114d929a2c925c777a447076c1b1,Under 13,club_travel,7,2020-08-23 21:02:02
1aceb78043bd2d345f8c2220a8959203,Under 13,club_travel,21,2020-08-23 21:49:58
aea1fa85bb6d6b0c451363ba177051c3,Between 13 - 18,club_travel,34,2020-08-23 22:06:22
9ba525a94f5e3516e802e80b5c700eaa,Between 13 - 18,club_travel,22,2020-08-29 22:34:11
1a08e8bfb6ecb5086b4b4965c622a61f,Under 13,club_travel,22,2020-08-30 17:46:22
6b4ea88e8d60e959b0a1438261069f5a,Between 13 - 18,club_travel,22,2020-09-13 19:51:48.82008
5df062f359eda70269c8de66886d7746,Under 13,club_travel,2,2020-09-13 22:11:04
bd3de4e2411a21133e318b5f7c047138,Between 13 - 18,club_travel,1,2020-09-20 14:53:39
bc5cb17f3867fbc2746f2330cabcc3e8,Under 13,club_travel,24,2020-09-20 21:21:49
ff33e2b6c40bb85cb97008e6a1ee064e,Between 13 - 18,school,15,2020-09-22 20:52:06
22a29cb0f339111fb2f3cbeb4f8d06d5,Under 13,club_travel,7,2020-09-26 21:17:36
0c9651b2e0d9a2a492d72880f4419d96,Under 13,club_travel,4,2020-09-27 13:29:28
310026add4f282adda095f4a4daa4eb4,Under 13,club_travel,14,2020-09-27 14:35:35
2382761f9142499241aff1158301d457,Under 13,club_travel,2,2020-09-27 14:49:35
3e8deb8b7fce00dc51fc7cb803a3a9b0,Between 13 - 18,recreational,3,2020-09-27 14:55:26
1302bf0e4516e3fbf4e00ca967b1ed8c,Between 13 - 18,club_travel,14,2020-09-27 16:03:29
ddae86e3f7f9acfdc4349b47be483c5a,Between 13 - 18,club_travel,13,2020-09-27 16:28:50
3ecf3cd6bffe4610fede3b1126298b68,Between 13 - 18,club_travel,20,2020-09-27 17:47:20
bf362458c22045e096f9784992dfd9ac,Between 13 - 18,club_travel,2,2020-09-27 18:22:54
576b00ae2a3697db9172279977bd4652,Under 13,club_travel,14,2020-09-27 21:18:37
13c952a4a5ea5b544ea0efd0aa196726,Under 13,recreational,3,2020-10-01 02:25:10
ff59d4f63c57b3c3460ae5dcc8427edc,Between 13 - 18,recreational,7,2020-10-02 22:15:09
f98bb07da313baa61f3d076aa52bdb7e,Under 13,club_travel,6,2020-10-02 23:36:48
0e64dc5386ee733f46a256bf1310174f,Between 13 - 18,club_travel,19,2020-10-03 16:47:11
21cf16cc5538b12bed5a08404bdf0b3d,Between 13 - 18,club_travel,6,2020-10-03 19:59:33
07c5983076f89a4a9e4a6ae25b698a1c,Between 13 - 18,club_travel,11,2020-10-04 11:33:16
9d81c06da646544b922f369a5a599250,Under 13,club_travel,14,2020-10-04 12:52:50.908238
6dfc9f62f511d3fa60d1af11b326f63f,Between 13 - 18,club_travel,14,2020-10-04 15:08:27
11bd887bf3efca37bdacb3c6c1b66cad,Under 13,club_travel,4,2020-10-04 16:32:13
20cf192dc63a29da80050a7688adc480,Under 13,club_travel,8,2020-10-04 16:58:50
c2e92364eb5d73adeb503054d6227e62,Under 13,recreational,3,2020-10-04 17:10:40
f3390e025cc640144ae21a89a7f81793,Between 13 - 18,club_travel,4,2020-10-04 19:19:21
c223b9695b3da71700e0dd07208905cd,Under 13,club_travel,14,2020-10-04 19:28:30
