pid,person_created_ts,last_login_ts,subscription_start_ts,subscription_end_ts
4d2323c9423aff7166ba724420413917,2018-02-21 13:03:33.69429,2020-08-09 00:00:00,2019-07-07 18:06:39.744,2019-08-07 18:06:29.669
888153821a5408b9075f73b8290dfd2b,2018-03-04 23:57:10.514256,2019-04-27 00:00:00,2018-04-15 15:35:06,2019-04-15 15:35:06
5de329c3233a7b3f815adc248046a382,2018-03-05 19:46:26.187892,2020-10-06 00:00:00,2020-08-29 08:10:46,
59cef8457eca08e86e1c64e192df8fa8,2018-03-20 01:46:33.842298,2018-05-28 00:00:00,2018-04-19 12:53:38.52215,2018-05-04 22:47:08.706
d8691419a9cd80f280c49e6fdebef2e5,2018-04-05 01:54:37.85189,2018-07-28 00:00:00,2018-04-20 22:32:02,2018-08-20 22:31:43
6d128721741fc3a626028630921a32ab,2018-04-05 23:09:19.948022,2020-08-14 00:00:00,2018-08-14 19:07:23,
67d357579aaca3da02b2628e807213b0,2018-04-14 22:06:33.70282,2020-06-13 00:00:00,2018-05-06 21:10:53,2019-08-03 19:04:21.576
4ed90060b6a1a03cc12530c2dbda2048,2018-04-19 03:53:09.984504,2018-05-07 00:00:00,2018-05-07 04:02:53,2019-03-09 03:58:43.056
1b9acf5f98296acb21e67f14d451821e,2018-04-20 23:56:24.104927,2020-10-06 00:00:00,2018-06-03 13:31:37,2019-12-09 15:56:07
1445fa538f3127d1517951581d071120,2018-04-23 21:19:28.889114,2020-09-07 00:00:00,2020-07-29 01:51:58,2020-09-29 01:51:58
625aab19bcf8125fa69749275aee7e83,2018-05-17 23:05:17.533555,2020-09-06 00:00:00,2018-06-17 19:02:09,2019-08-17 19:02:09
3537a0192744d50f681b801de4b9921c,2018-05-24 16:31:56.149668,2019-06-04 00:00:00,2019-05-20 16:36:50.613,2019-11-20 17:36:50
375ba58860285c09d8100d3a7e809c6b,2018-05-26 10:41:50.132239,2020-09-26 00:00:00,2019-03-30 21:49:39.052518,2019-07-11 14:52:43.36823
d05e5db89df801ab6b1098a1aa387bac,2018-06-06 18:50:53.250965,2019-09-08 00:00:00,2018-06-30 15:53:27,2019-05-28 15:53:27
9158a150b5d8373087bc8cce5d2a5af7,2018-06-10 17:39:07.806714,2020-10-05 00:00:00,2020-07-25 14:50:37,2020-09-25 14:50:37
975d79a7b9715f54be971698893a9502,2018-06-10 19:51:28.054323,2020-09-23 00:00:00,2019-04-21 19:05:33,
361257df36d3d9977ea473634bf8b7bf,2018-06-14 17:57:42.295021,2019-06-20 00:00:00,2018-06-21 18:00:05,2018-07-21 17:59:35
0a1547561e02893b6059823db60d1530,2018-06-30 19:36:51.920379,2018-07-08 00:00:00,2018-07-08 00:19:13,
7d8d86005d5c6ad9d2f843871a06dd77,2018-07-16 15:09:07.00882,2020-10-06 00:00:00,2020-06-27 13:56:19,2020-08-10 13:57:06
ec676d8d72d3d0cbb0e0383d9e88af0f,2018-08-07 02:04:47.090256,2020-07-25 00:00:00,2018-10-13 17:23:19,
d1b9ee933f220c87fd10f5a3c39c1c0a,2018-10-21 01:09:03.161091,2019-01-13 00:00:00,2018-10-28 01:15:03,2018-11-28 02:15:03
acbb4845fee857c314b84990aec9824c,2018-11-24 17:38:54.231166,2020-09-03 00:00:00,2019-04-22 01:56:00,2020-01-22 02:56:00
3d68daabbea34626f72d483437777904,2019-02-09 14:12:35.342837,2020-03-15 00:00:00,2019-02-16 14:34:53,
0cd4b19103782a0a3c71d0bbd533e370,2019-02-25 10:41:54.910039,2020-03-19 00:00:00,2019-03-08 23:40:51,2020-05-05 01:30:49
be256d6b98200b5b52a365f0500499d2,2019-03-09 01:33:24.519061,2020-02-28 00:00:00,2019-04-09 00:12:08,2020-02-09 01:12:08
cf2ad4372385d6cfd8f748b81e68ccaa,2019-03-09 19:06:10.908493,2020-09-03 00:00:00,2019-03-16 20:17:03,2020-06-12 16:00:58
1e1b592be902b33d7d9e9f7072e2f59f,2019-03-10 07:08:57.552854,2019-05-14 00:00:00,2019-04-04 21:25:01.084,2019-12-19 02:42:23
948164c1529479e8f5949f924073b9f9,2019-03-16 16:30:42.816871,2020-03-03 00:00:00,2019-03-16 17:26:45.299,
0c4222aae852fc794ae6212d56c9b028,2019-04-06 21:59:59.895067,2019-07-07 00:00:00,2019-05-10 14:23:48,2019-08-10 14:23:48
f050c52ec306b9865af9fa670212f41b,2019-04-10 06:45:11.625316,2020-06-18 00:00:00,2019-04-21 14:54:55,2019-11-02 13:31:20
d3f4fca2d8ea91255d5980a4dd3bd35d,2019-04-10 21:48:38.930567,2020-09-11 00:00:00,2019-06-19 01:40:29.352723,2019-08-19 01:37:55.366
8486a8a8ace53bb4bd5b4153556d2439,2019-04-25 00:50:13.598592,2020-10-06 00:00:00,2019-06-08 18:13:17,2019-09-08 18:13:17
9a76a328094f596d16c4201656086bdc,2019-05-21 21:27:08.795124,2020-10-06 00:00:00,2020-07-22 02:32:01,
f546026c353fa71f0883bc1a903fe7b9,2019-05-24 21:47:38.024725,2019-08-04 00:00:00,2019-06-01 02:28:56,2020-04-30 02:28:56
9ee0f2a21ec8f7934de99f0e7aca23c6,2019-05-26 04:00:33.898773,2019-07-06 00:00:00,2019-06-02 18:22:58,
1795ba02cc3e75aa67eb89738d724018,2019-05-29 01:47:57.176358,2020-09-24 00:00:00,2020-06-28 12:00:23,2020-08-28 11:58:59
8cb0ba1e6b420e189eee660eb9bf5abc,2019-06-16 02:44:34.313674,2019-07-16 00:00:00,2019-06-29 23:45:12,2020-03-01 00:45:12
2be01e591cecc05a5c3ea8aab8497bf6,2019-07-26 02:08:30.530975,2019-08-12 00:00:00,2019-08-02 02:12:32,2020-02-16 02:10:36
ff24ad19ec834fbc24eca29678957914,2019-08-09 00:16:40.956015,2020-10-06 00:00:00,2019-08-16 01:09:50,
475cc4c1d99c4fb258cc98b2ec19961a,2019-08-11 05:06:25.032878,2020-10-06 00:00:00,2019-08-18 05:20:32,2020-04-18 05:20:32
c38b407f4891fcf7bc7f2722906e5aab,2019-09-05 02:14:44.054427,2020-10-06 00:00:00,2019-10-01 22:31:00.330776,2020-08-30 15:41:35.34
cd4a3d0cd275a1618ba20af9918a3050,2019-09-13 11:45:31.503726,2020-06-09 00:00:00,2019-09-21 21:13:50.514905,2019-10-21 21:13:12.141
93a3fc13eab55793410df04ec9e69486,2020-09-12 18:58:56.308033,2020-09-27 00:00:00,2020-09-27 14:37:20,
a1171f8c8fd2c43b5f7fae7584644de5,2017-02-25 01:13:06.161225,2020-08-27 00:00:00,2019-06-09 03:21:55,2019-10-30 18:47:17
458967a3d3a0d4f5827ff61c291a0cab,2017-03-06 00:55:06.454706,2020-08-23 00:00:00,2019-05-26 20:49:42.657195,2020-08-26 20:49:26.243
b74a6f11c3a9aa6f9fbb23a949bac4ec,2017-03-06 05:44:28.168742,2020-10-05 00:00:00,2018-03-25 00:11:12,2020-06-25 00:11:12
c64b96550148a2f1d5c44e4e1bf098ab,2017-04-08 22:03:44.08757,2020-06-06 00:00:00,2019-04-16 19:58:51.304961,2019-07-29 13:58:00
16ddb740e986449e940b874fe9be16c4,2017-04-12 11:33:55.07142,2020-10-06 00:00:00,2019-03-07 10:26:54,2020-04-07 09:26:54
b25aedaaf6540bca642b31d53945e797,2017-04-21 02:54:29.146873,2020-10-04 00:00:00,2019-04-24 04:08:58,2020-08-20 20:12:03.135
2f8a2857d839b8565893f74d36465553,2017-05-03 15:38:42.770756,2020-08-13 00:00:00,2019-10-19 00:51:25,2019-12-19 01:51:25
c57f841e543020a9aefef33c611e1b34,2017-05-27 21:26:18.111667,2020-10-06 00:00:00,2018-02-24 04:00:33,2019-07-24 03:00:33
8b82685bd2e432d555e7a9ac8b3fb43c,2017-06-04 09:16:10.121938,2018-07-24 00:00:00,2018-02-24 16:05:16,2018-04-24 16:05:16
4dabc039ff9419f811dd947428915ee6,2017-06-08 02:44:45.441734,2020-08-03 00:00:00,2019-07-20 17:52:31,2019-08-20 17:51:14
27d31f4e2c31786fc4975f9bec18525b,2017-10-15 01:45:27.600074,2020-10-06 00:00:00,2019-03-23 18:06:27.381,
b73929bbe93cb46c093149e6dbbfee3b,2017-10-29 02:00:29.552542,2020-10-03 00:00:00,2019-06-16 14:34:04.711165,2019-07-16 14:33:28.245
893b8eaf9542d919e1cdb6f2106a10f4,2018-01-28 03:52:33.189437,2018-05-13 00:00:00,2018-02-18 01:47:43,2018-07-22 16:42:15.925
58af1437d1d3b045a3fe0a13a4a27e6d,2018-02-03 13:16:47.353131,2018-05-22 00:00:00,2018-02-15 01:39:40,2018-06-15 01:38:57
25a706b388473144915e14bf1359a2ae,2018-02-06 20:11:07.189432,2019-09-09 00:00:00,2018-02-27 23:50:08.428477,2018-05-27 23:49:43.471
034687a80bb9c351b41b0c8235976e91,2018-02-17 01:49:57.602897,2020-10-06 00:00:00,2018-09-22 18:52:59,2019-06-22 18:52:59
7f6d03ce95807c0f1cbc94c58c1b054f,2018-02-24 17:48:54.253473,2020-08-07 00:00:00,2019-03-01 17:14:47,2019-10-01 16:14:47
e101ee44d3395b34ac92d1b657de64bb,2018-03-02 17:53:48.820233,2020-10-06 00:00:00,2019-04-01 19:19:20,
815c92dfd2e8da467d8145dee9f26a9e,2018-03-12 20:38:52.54703,2020-08-09 00:00:00,2018-03-19 22:56:18,2019-05-01 18:28:20
fac1624dc5b237db0afa7cf24784b58a,2018-04-07 21:32:13.485511,2020-07-17 00:00:00,2018-05-21 21:35:47,2020-03-18 19:05:36
f785af650285e7a4db75c1b5a256969d,2018-04-11 21:58:52.96101,2019-06-03 00:00:00,2019-04-18 12:51:05,2019-06-18 12:51:05
27d01f0da9272e5f6d9e1d1b1a5b2c5f,2018-04-12 02:28:46.946392,2020-10-04 00:00:00,2020-06-21 02:32:22.03396,
b69ac6a433c18cf60ec4dae5681bee62,2018-04-21 19:01:07.651733,2020-07-26 00:00:00,2018-05-19 19:48:12.209,2020-06-07 18:18:30
bda1de2afb96cc0c86dad53bcc66a3c4,2018-04-28 11:26:19.360886,2020-01-31 00:00:00,2018-06-02 16:10:26,2019-04-06 19:29:13
716e583df9e711d93c12591a9e16218e,2018-05-28 16:33:19.828225,2020-07-28 00:00:00,2018-06-04 16:38:09,2019-08-18 23:36:49
477c4b0abe737bb1587f9c04b76ea101,2018-06-01 04:27:51.095886,2020-10-06 00:00:00,2019-06-03 03:07:18,2020-05-29 15:53:10
fb07fe568cdb574b504f6c5043379473,2018-06-10 00:11:55.756471,2018-07-27 00:00:00,2018-07-01 15:39:54,2018-09-01 15:39:54
2292ecfa26e9d4fffe7a7c3e0c2ca093,2018-06-22 22:45:06.093028,2020-10-06 00:00:00,2018-07-28 20:32:51.604989,2019-10-02 02:14:33.063
122686839766bdce75197f9934b57e4f,2018-06-26 17:12:22.968629,2020-09-20 00:00:00,2018-11-17 16:55:14,2020-08-17 15:55:14
e5560ec3d6207eca8e7b46260a504506,2018-06-30 13:24:48.975707,2018-07-08 00:00:00,2018-07-07 13:43:47,2019-04-07 13:43:47
adb830aaa2aec38d275887261d867408,2019-03-21 19:18:23.828951,2020-10-06 00:00:00,2019-09-11 17:47:03,2020-02-11 18:47:03
a654e3bbcd5d74a0136eb4c652a32967,2019-03-24 02:41:03.022162,2020-10-06 00:00:00,2019-04-09 19:12:59,2020-08-30 23:16:25
f3fb99612aa373cfbd4477d7577bcf77,2019-04-06 01:01:41.094073,2020-08-16 00:00:00,2020-06-28 16:45:39,2020-08-28 16:45:39
8aa8da586133299b17d5a4bbeee3ee02,2019-04-11 12:34:00.699519,2020-02-27 00:00:00,2019-05-09 23:59:02.073,2019-08-09 23:59:02
43bd6a040718bc806f5e55478e5303fc,2019-04-13 17:31:51.201572,2019-09-14 00:00:00,2019-05-25 05:43:32.431677,2019-08-25 05:42:37.296
abf731f83127bf029a001a3c1e368da1,2019-04-15 13:32:28.606146,2020-08-04 00:00:00,2019-06-08 17:37:45,2019-08-08 17:36:22
2c28ea160114c6579667efd8e84a5b8f,2019-04-21 05:03:54.295843,2019-07-11 00:00:00,2019-05-07 03:33:24,2019-07-07 03:33:24
2bdc047bd47e8907a3c2be5ca4508fda,2019-05-21 13:18:31.170121,2020-01-26 00:00:00,2019-05-28 13:20:41,
f4184beafe7fb82b8c9e1d37d7178779,2019-05-26 18:26:03.098435,2020-05-16 00:00:00,2019-06-02 18:33:02,2020-06-02 18:33:02
2430e614e529adec385ed628e845873a,2019-05-27 15:16:01.905324,2020-10-04 00:00:00,2019-06-22 19:34:09.607,2019-07-22 19:34:09.607
94b18b72a918f9b13d7f6adc0e6fdcaa,2019-06-11 23:47:07.126184,2019-06-21 00:00:00,2019-06-21 16:22:58,2019-09-21 16:22:58
37156294906c23afd228839aa1baaefa,2019-07-13 05:37:39.661167,2020-09-27 00:00:00,2019-07-13 20:37:30,2019-08-13 20:37:30
47a73522b1807d9971e77b764906e69f,2019-08-25 20:22:58.441828,2020-10-05 00:00:00,2020-06-28 18:40:35.949447,
614acdb6bd8c3d59b130ae1219412dab,2019-09-15 12:57:06.87282,2020-10-06 00:00:00,2019-09-22 18:27:06,2019-12-22 18:25:56
03bb92db86ba3bb7cfb9b9660a839574,2019-09-17 03:46:40.237599,2020-10-05 00:00:00,2019-11-10 15:22:02,
118c8efa93822b1da0b6045330a6e9fe,2020-02-01 21:12:21.916846,2020-02-22 00:00:00,2020-02-08 21:17:11,
93591ecc65da76411cc5dab70bfcb3ae,2020-03-06 21:45:59.463418,2020-10-04 00:00:00,2020-03-14 00:35:53,2020-04-14 00:35:53
b948b264f60bb1f8a07d677de61d6ade,2020-06-05 02:52:30.771758,2020-09-15 00:00:00,2020-06-20 16:08:41.233,2020-08-07 17:14:12.163
9a4e6d915af71d1fb3277e142f8cdcd8,2020-06-12 16:35:55.095389,2020-10-06 00:00:00,2020-06-23 15:03:05,
d46d462ff3ed7f597740e734c78fbd09,2020-06-25 12:50:58.888906,2020-10-06 00:00:00,2020-08-21 18:59:06.444238,
d5e7c42ebd5d81a101d9239bba0d0be9,2020-09-17 02:10:30.465258,2020-10-04 00:00:00,2020-09-24 02:14:11.792928,
f41f028559767722286d295582722549,2017-02-04 17:56:58.589788,2020-10-04 00:00:00,2018-10-01 12:29:16,
681a9f387290ded51c7472f02b7dcd05,2017-03-29 22:17:40.942786,2020-06-15 00:00:00,2018-04-04 21:09:23,2019-05-29 23:35:40
d6c2957939d19e294245b96efbdb6d13,2017-04-22 15:13:42.230373,2018-08-15 00:00:00,2018-05-07 17:48:04,2018-08-07 17:47:51
ee37f95b7beef8c5dcffc078c2b4796a,2017-05-12 10:46:35.110188,2020-07-03 00:00:00,2019-06-21 23:32:45.128,2019-12-21 23:32:25.043
699a1105890dfa367f4cb66df42ef51b,2017-05-29 23:37:08.400227,2020-10-05 00:00:00,2020-06-13 14:16:02,
0517e68dac4bb439a30073cf1694487a,2017-06-05 00:51:17.075143,2020-10-06 00:00:00,2019-06-29 19:17:18.112329,2019-10-29 19:14:04.604
2fc1a5ce36eb5a8ac1cb4450c2d8ecc9,2017-10-01 19:30:14.322041,2019-05-17 00:00:00,2018-06-09 20:07:45,2018-10-09 20:07:45
a5e48af50b672eb22579b947b48a9ed9,2017-10-21 06:14:48.949794,2020-10-06 00:00:00,2019-05-11 15:07:20,
360b99435d41c5f87227be8d5324ac81,2017-12-02 22:10:54.093627,2020-10-03 00:00:00,2019-09-07 21:20:36,
3faabbff92ab9daaf93c0d46f72a2fd6,2018-02-25 20:45:05.396189,2020-10-03 00:00:00,2018-04-29 14:03:34.656971,2020-09-26 04:11:53.13727
7d26189b9306f953ddd71cd4350b8cc5,2018-02-27 01:35:35.145887,2020-03-21 00:00:00,2018-03-06 23:03:23,2019-05-27 00:44:13
bdfb90653c87a1cbdcd6a208450c6d77,2018-03-05 22:42:16.254731,2019-04-30 00:00:00,2018-06-10 19:13:19,2018-10-10 19:13:17
e048bbe1d5135b18328ecdc8da582c84,2018-03-20 12:07:33.034596,2020-10-06 00:00:00,2018-03-31 00:59:15,
41ac44f015b16c389f62c9bf344b4b5f,2018-04-03 18:51:58.965743,2019-05-02 00:00:00,2018-04-27 14:53:25,2018-07-27 14:53:23
809789791a829b62f5a109be23f834a9,2018-04-04 23:34:18.883595,2019-05-31 00:00:00,2018-07-10 14:30:27,2018-08-10 14:30:16
414893e957515d058d12a217ecab2afd,2018-04-19 14:09:43.734578,2020-10-06 00:00:00,2020-10-02 23:26:14.970877,
98edd623c0a9f76f3743e8cf66b28a9e,2018-04-30 22:26:43.192021,2019-05-14 00:00:00,2018-06-23 00:06:21.462329,2018-09-23 00:02:23.051
4797ae53c01ea359cb9d65a602d75455,2018-05-13 16:06:09.370194,2020-08-09 00:00:00,2019-06-12 23:29:40,2019-07-12 23:28:23
9059b1b27abf137df0841d6239100d87,2018-05-20 18:00:39.061455,2020-10-04 00:00:00,2019-09-15 18:32:33,
a54e8c31f0c98b9439f4f0715a94ccab,2018-06-03 14:26:06.428937,2018-06-10 00:00:00,2018-06-10 14:30:04,
3d9b181779496c5697b8f84397b1c9b1,2018-06-03 14:43:03.197957,2018-07-12 00:00:00,2018-06-17 14:21:09,
00d32f6a11273c48038d2d7f3b76b74b,2018-07-22 17:18:11.926262,2020-03-05 00:00:00,2019-05-20 22:39:37.181044,2020-07-20 22:36:08.808
ebaca3b9e251cfc12aa39251b4be40ba,2018-07-27 18:26:04.003115,2020-09-26 00:00:00,2018-08-25 03:16:06.047431,2018-10-25 03:15:55.298
f071358764dd399285f97d56c8e136e7,2018-08-18 20:18:41.129176,2020-10-06 00:00:00,2020-09-26 01:05:57,
92ce0385667c91760bd892b2f0969784,2018-09-10 13:41:16.785439,2019-12-02 00:00:00,2018-09-24 23:48:24,2018-11-25 00:48:24
5be052f2c3230d283cbd8e5c49cff56c,2018-10-10 20:47:38.107796,2020-10-06 00:00:00,2019-04-04 00:19:03.396608,
d38d2643d358f56b5e8c6cc9c06edbba,2019-02-15 00:44:15.948516,2020-03-27 00:00:00,2019-02-22 00:49:42,2020-04-04 16:28:26
c82958def99884789d5d277aae4e5697,2019-03-18 20:59:10.457917,2019-07-26 00:00:00,2019-03-25 21:01:27,2019-05-25 21:01:27
6e2e6a6406b18aea568d6d1cb93e1cf9,2019-03-18 23:52:54.386043,2020-05-05 00:00:00,2019-04-30 21:57:18,2020-07-05 22:04:47
c62e70fd211baa01925ca38c102b2d44,2019-03-20 03:43:25.448382,2020-10-02 00:00:00,2019-09-08 17:59:30.115528,2020-01-08 17:59:06.173
f1c8dbbb82fe6753ea760898435fac72,2019-03-30 14:13:18.576435,2020-10-06 00:00:00,2020-08-01 16:14:21,2020-09-01 16:14:21
2d5664eb4893f2df307a2e245200ba5c,2019-04-01 16:06:27.640712,2020-10-06 00:00:00,2020-08-23 15:13:04.981125,
2e3c8c897d4b8c3d6a7481cffb64148a,2019-04-26 23:31:39.521647,2020-09-14 00:00:00,2019-05-04 20:11:34,2020-08-28 14:16:52
2f2455d89c683096beed04d5a32549c0,2019-04-28 20:57:20.89763,2019-07-20 00:00:00,2019-05-18 15:34:46,2020-03-18 15:34:46
cab1b7381c31d10a23f8b4cb758d749a,2019-04-29 15:34:00.99115,2020-08-20 00:00:00,2019-05-12 22:27:12,2019-06-12 22:27:12
4dcc8b9ef384e51b70418d1a8fa941da,2019-05-06 17:00:40.511318,2020-10-06 00:00:00,2020-08-08 13:42:17,
97685c9ae0413605d593ebeef6c3397b,2019-05-09 01:55:16.452316,2020-10-06 00:00:00,2019-06-25 01:38:06,2019-08-25 01:38:06
55052a02d13b965b8d1b0b5c5fd10141,2019-05-14 22:16:55.916059,2020-08-16 00:00:00,2019-05-21 22:17:43,2020-08-12 18:57:14
d1461a3c8eb73b59589bb5cf09125b08,2019-05-17 03:25:54.020714,2019-06-02 00:00:00,2019-05-17 04:56:47.388,
c3a9254d83410d301810147e7c1a76eb,2019-06-15 14:42:18.569008,2020-10-06 00:00:00,2020-07-20 22:34:33.598129,
258cd0b66b31c571f031712baa1a2c3e,2019-06-15 16:53:03.287319,2020-10-06 00:00:00,2019-07-20 00:16:01,2020-07-19 00:14:38
0d3cb61e871c016c1a1a312dfef36588,2019-07-06 18:46:13.195654,2020-08-18 00:00:00,2020-06-16 16:19:05,2020-08-16 16:19:05
b281ed7f09e7ba26c34077015e7fdf3e,2019-07-07 18:30:39.204083,2019-07-14 00:00:00,2019-07-14 18:34:27,2019-10-28 18:33:17
72bd766d4234accf2d4c9bbd78a5f286,2019-08-09 21:29:45.44022,2020-10-06 00:00:00,2020-05-30 02:26:37,
e8d704fa908ce9ee79c9686e98cad434,2020-06-06 03:02:37.93139,2020-10-06 00:00:00,2020-06-13 22:47:14,
25422750a286ec8dd9660a90ad88a245,2020-07-11 01:08:18.178129,2020-08-30 00:00:00,2020-07-18 19:28:04,
f8abf99d1fa6ea93099a231cb8375e45,2020-09-04 00:21:55.109801,2020-10-06 00:00:00,2020-09-11 00:25:28,
f53de54818c774146b22c7570a73dc5d,2017-01-05 00:36:38.605051,2020-10-06 00:00:00,2019-09-12 13:16:59,
8073aa80a029f384113a49b700c41626,2017-02-24 21:45:50.184369,2020-10-06 00:00:00,2018-06-02 23:43:20.223853,
f16c54cf8cc05ffc5cbb1a745a28ac95,2017-03-04 15:29:40.006931,2020-08-30 00:00:00,2018-02-19 00:41:10,2018-09-19 00:41:10
8d3098eac757eb0518fb1b4fe18cf9ce,2017-03-19 02:10:47.170904,2020-10-04 00:00:00,2019-05-20 23:21:13,
7cab6b938311e3a494aa2fcf41319ee6,2017-03-25 00:29:40.533125,2020-10-06 00:00:00,2018-10-30 15:26:38,
5d38aa757276a56b135fd2c87de20c98,2017-04-08 14:39:56.894764,2020-10-04 00:00:00,2018-06-22 02:18:03,2018-11-22 03:18:03
439e630ea71d6db1b98f442e85258159,2017-04-10 01:38:54.188853,2020-10-06 00:00:00,2018-07-28 21:52:52.961,2020-09-29 04:34:47
dd11a67d64c6998802f28735d0f36833,2017-04-16 23:50:22.655957,2020-04-13 00:00:00,2018-02-23 11:02:12,2018-04-23 10:02:12
f884f8de57e2944cf666cbb553adff54,2017-04-27 22:32:55.731798,2020-10-06 00:00:00,2018-04-05 22:53:57,2018-12-05 23:53:57
209cbd86b3a0bca3aaf0aa4381a0df78,2017-05-10 01:53:15.197031,2020-05-22 00:00:00,2019-05-24 22:14:48,2020-02-24 23:14:48
bb5a5994809dce3beb8d5f10ae3e9cdb,2017-05-24 00:19:56.599748,2020-10-04 00:00:00,2018-04-22 23:29:07,2020-09-08 12:14:00
03cb7e389dfcb305b69c08952bb1bf1b,2017-07-15 20:55:02.454938,2020-02-27 00:00:00,2018-03-29 23:11:10,2018-05-29 23:11:10
7996ffe48912c8220119f6e1927084d7,2017-08-14 04:24:42.172637,2020-08-02 00:00:00,2019-04-11 01:58:08,2020-04-11 14:43:53
43cc4edd2f1641bf8a8b3509dadac30a,2017-08-27 19:17:03.705042,2019-12-07 00:00:00,2018-04-19 19:50:36.761,2020-04-19 19:49:17.946
2ad788546ac115224fcaaf2adcf93944,2017-09-10 11:40:18.217972,2020-10-06 00:00:00,2018-07-23 00:01:42.478,2019-08-19 16:29:20
5af8ea02ec69adc12bf106a1daee05b3,2017-09-16 14:50:59.670644,2020-10-06 00:00:00,2019-03-09 09:40:07,2019-12-09 09:40:07
1d718bee4a224a3d334156366f88dfb7,2017-11-06 01:57:23.837355,2019-07-02 00:00:00,2018-02-24 16:11:17.587435,2019-09-24 16:10:48.758
22db9d8c9e922c2dd2e9dc7bcc8767de,2017-12-11 10:00:11.950811,2019-09-15 00:00:00,2018-05-12 20:05:39,2019-09-12 20:05:25
4ceb7dc10416b1beae77738f6c318027,2018-02-27 18:00:33.454299,2020-10-06 00:00:00,2018-06-04 03:29:15,
a491c973f4299fd6e9c41136684f7d38,2018-03-03 17:29:43.228366,2020-10-06 00:00:00,2018-03-24 15:01:44.906541,2020-04-07 15:29:30.605
f0f68fe7a84ebf2d170acf61db29cba0,2018-03-10 15:06:14.575482,2019-07-20 00:00:00,2018-03-30 23:00:35,2018-08-30 23:00:35
e4099b0b92b3ed3fe32991949a5be8d4,2018-03-17 15:47:35.831843,2020-10-06 00:00:00,2020-06-28 16:36:03,2020-09-28 16:36:03
5451bce579e1a49f0c2d927ac3fb8353,2018-03-18 14:27:30.147056,2020-06-30 00:00:00,2018-04-30 00:10:00,2018-10-15 22:08:12
4bafdfcca4c5be99712979caa16f594a,2018-03-24 21:01:55.036446,2020-09-17 00:00:00,2018-04-03 02:50:32,2019-08-16 06:41:02
5fb1fb0c6251000ceaec33bf982ff8e3,2018-04-03 03:29:23.482813,2018-06-18 00:00:00,2018-04-18 02:12:03,2018-06-24 05:02:19.221
e6a8e42857d7f1d0c440795e9537389a,2018-04-05 16:41:21.780115,2020-09-06 00:00:00,2018-04-30 14:04:04.975588,2019-09-28 14:03:26.165
ef0562f84caa7a94a7e3411adf672666,2018-04-23 16:26:48.748954,2019-07-26 00:00:00,2018-04-30 16:32:21,2018-05-30 16:32:21
5c0635bdf4f2def5d26173ba9860df0f,2018-04-29 20:09:43.086798,2020-10-06 00:00:00,2018-05-20 19:13:15,2019-08-03 19:27:59
c1e52e4668b0e59584f2c972693b1294,2018-06-11 18:44:45.61964,2020-10-06 00:00:00,2020-07-16 02:13:24,2020-09-16 02:13:24
34473cf88280cc8d0a495b8c7cd00f7f,2018-06-11 20:24:16.326428,2020-10-06 00:00:00,2018-07-07 18:11:16,2018-11-07 19:11:16
d353b2f8d74fbf024599eb0c6e136075,2018-06-12 01:14:24.152144,2018-08-11 00:00:00,2018-07-06 19:16:39.322848,2018-12-06 19:16:10.803
6b719440bce935074855e7c08245ef03,2018-06-16 15:53:13.525188,2020-10-06 00:00:00,2020-09-16 01:29:39,
c00ae6471a18fa1240517a340f406644,2018-06-17 14:18:35.33736,2018-07-11 00:00:00,2018-06-24 14:21:18,2019-06-24 14:21:18
204edd1cfa5e48e6fe947d6bc09256fc,2018-06-29 21:09:04.644374,2020-01-19 00:00:00,2018-07-09 13:06:28.399068,2018-09-09 13:05:53.685
81478206055f06e4321373339f84a779,2018-07-07 09:47:59.817429,2019-07-20 00:00:00,2018-07-14 09:53:57,
2734ba8d0b920a7eb0e04468d51c6471,2018-09-08 19:48:54.339478,2020-06-28 00:00:00,2018-09-15 19:50:01,2019-03-01 19:51:17
74f1752d9f84f7ae974e4a49269fac8b,2018-09-14 16:02:12.505869,2020-05-13 00:00:00,2020-02-07 20:37:50,2020-08-07 19:37:50
2078f2b5472aa36a02239dd1a4c6112b,2019-01-10 12:36:22.213452,2020-10-03 00:00:00,2019-04-25 11:42:55.414,2019-08-25 11:42:55
4d241b3cedac97380ae6010822e9a4c5,2019-02-18 00:21:19.569865,2020-10-06 00:00:00,2019-05-12 15:41:11.170153,
c5f87b939da9911a4708f8071155dd48,2019-02-23 19:54:57.849088,2020-10-06 00:00:00,2019-03-03 00:13:46,
8812cc9ae09645d9d42e1da50c3895ba,2019-02-25 18:28:59.212588,2020-10-06 00:00:00,2020-08-16 03:03:12.309,
7a332b603762d036dbae6109000475ff,2019-03-15 17:04:56.314304,2020-08-23 00:00:00,2019-03-22 17:08:24,2019-06-22 17:06:51
ba396cdc7a71ac8946e83e553c0d359e,2019-03-23 18:47:15.03274,2020-10-06 00:00:00,2019-04-13 03:07:17.288325,2020-07-26 23:16:56.559
fc17ba41b7cdb062413e9947e3695cce,2019-04-02 02:57:39.328462,2020-10-06 00:00:00,2019-04-12 01:23:41,2020-04-22 16:54:36
90f22a8759e27388ca8bda784c7c0f7e,2019-04-03 21:26:47.491388,2019-05-25 00:00:00,2019-04-10 21:32:11.767929,2019-07-10 21:31:17.798
